문서번호,사업구분,납품사업소,호기,분야,소분야,발행기관,제목,등록일,발행일,등록자 아이디,지적유형,검토기관,검토일,미흡_우수사항,관련근거,대상품목,권고내용,공유분야(기계),공유분야(계전),공유분야(공통_기타),위배 내용
M0043-0054,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,park9913017,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,C10
M0043-0055,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,jyshin0282,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A62
M0043-0056,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,bw1048,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A08
M0043-0057,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,woniltni9,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A46
M0043-0058,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,ktjsals1,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,C10
M0045-0002,건설,새울3-4(신고리5-6),5-6호기공용,기계,공통,검사업체,"추록 ""USNRC R.G 1.50(1973) "" 추가에 따른 기술검토",2021-12-13,2021-12-13,kimds5565,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,"USNRC Reg. Guide 1.50(1973) R.G 1.50의 주요내용 C. REGULATORY POSITION Weld fabrication for low-alloy steel components should comply with the fabrication requirements specified in Section Ⅲ and Section Ⅸ of the ASME B&PV Code supplemented by the following: 1. The Procedure qualification should require that: a.A minimum preheat and a maximum interpass temperature be specified. b.The welding procedure be qualified at the minimum preheat temperature. 2. For production welds, the preheat temperature should be maintained until a post-weld heat treatment has been performed. 3. Production welding should be monitored to verify that the limits on preheat and interpass temperatures are maintained. 4. In the event that regulatory positions C.1., C.2. and C.3. above are not met, the weld is subject to rejection. However, the soundness of the weld may be verified by an acceptable examination procedure.","추록 ""USNRC R.G 1.50(1973)"" 적용 품목",정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,,,A68
M0045-0003,건설,새울3-4(신고리5-6),5-6호기공용,기계,공통,검사업체,"추록 ""USNRC R.G 1.50(1973) "" 추가에 따른 기술검토",2021-12-13,2021-12-13,seaheng1,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,"USNRC Reg. Guide 1.50(1973) R.G 1.50의 주요내용 C. REGULATORY POSITION Weld fabrication for low-alloy steel components should comply with the fabrication requirements specified in Section Ⅲ and Section Ⅸ of the ASME B&PV Code supplemented by the following: 1. The Procedure qualification should require that: a.A minimum preheat and a maximum interpass temperature be specified. b.The welding procedure be qualified at the minimum preheat temperature. 2. For production welds, the preheat temperature should be maintained until a post-weld heat treatment has been performed. 3. Production welding should be monitored to verify that the limits on preheat and interpass temperatures are maintained. 4. In the event that regulatory positions C.1., C.2. and C.3. above are not met, the weld is subject to rejection. However, the soundness of the weld may be verified by an acceptable examination procedure.","추록 ""USNRC R.G 1.50(1973)"" 적용 품목",정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,,,A31
M0045-0004,건설,새울3-4(신고리5-6),5-6호기공용,기계,공통,검사업체,"추록 ""USNRC R.G 1.50(1973) "" 추가에 따른 기술검토",2021-12-13,2021-12-13,bhibw1751,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,"USNRC Reg. Guide 1.50(1973) R.G 1.50의 주요내용 C. REGULATORY POSITION Weld fabrication for low-alloy steel components should comply with the fabrication requirements specified in Section Ⅲ and Section Ⅸ of the ASME B&PV Code supplemented by the following: 1. The Procedure qualification should require that: a.A minimum preheat and a maximum interpass temperature be specified. b.The welding procedure be qualified at the minimum preheat temperature. 2. For production welds, the preheat temperature should be maintained until a post-weld heat treatment has been performed. 3. Production welding should be monitored to verify that the limits on preheat and interpass temperatures are maintained. 4. In the event that regulatory positions C.1., C.2. and C.3. above are not met, the weld is subject to rejection. However, the soundness of the weld may be verified by an acceptable examination procedure.","추록 ""USNRC R.G 1.50(1973)"" 적용 품목",정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,,,A31
M0045-0005,건설,새울3-4(신고리5-6),5-6호기공용,기계,공통,검사업체,"추록 ""USNRC R.G 1.50(1973) "" 추가에 따른 기술검토",2021-12-13,2021-12-13,gsfire119,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,"USNRC Reg. Guide 1.50(1973) R.G 1.50의 주요내용 C. REGULATORY POSITION Weld fabrication for low-alloy steel components should comply with the fabrication requirements specified in Section Ⅲ and Section Ⅸ of the ASME B&PV Code supplemented by the following: 1. The Procedure qualification should require that: a.A minimum preheat and a maximum interpass temperature be specified. b.The welding procedure be qualified at the minimum preheat temperature. 2. For production welds, the preheat temperature should be maintained until a post-weld heat treatment has been performed. 3. Production welding should be monitored to verify that the limits on preheat and interpass temperatures are maintained. 4. In the event that regulatory positions C.1., C.2. and C.3. above are not met, the weld is subject to rejection. However, the soundness of the weld may be verified by an acceptable examination procedure.","추록 ""USNRC R.G 1.50(1973)"" 적용 품목",정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,,,A47
E0014-0040,건설,새울3-4(신고리5-6),5-6호기공용,계전,cable,검사업체,Insulation Test 시험방법 오류,2021-12-13,2021-12-13,NAMDOENG,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,Production Verification Procedure (9-700-010-Z-N-425-002 Rev.1) - 7.3 Insulation Test 7.3.3 Connect test of withstanding voltage tester between live phase and neutral terminal blocks for each AC or DC power feeding inside the console/cabinet,Cable,정보전달,,공통-panel-cable-변압기-계측기,,A53
E0014-0041,건설,새울3-4(신고리5-6),5-6호기공용,계전,cable,검사업체,Insulation Test 시험방법 오류,2021-12-13,2021-12-13,sooheonkim,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,Production Verification Procedure (9-700-010-Z-N-425-002 Rev.1) - 7.3 Insulation Test 7.3.3 Connect test of withstanding voltage tester between live phase and neutral terminal blocks for each AC or DC power feeding inside the console/cabinet,Cable,정보전달,,공통-panel-cable-변압기-계측기,,A31
E0014-0042,건설,새울3-4(신고리5-6),5-6호기공용,계전,cable,검사업체,Insulation Test 시험방법 오류,2021-12-13,2021-12-13,nhkim227,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,Production Verification Procedure (9-700-010-Z-N-425-002 Rev.1) - 7.3 Insulation Test 7.3.3 Connect test of withstanding voltage tester between live phase and neutral terminal blocks for each AC or DC power feeding inside the console/cabinet,Cable,정보전달,,공통-panel-cable-변압기-계측기,,A64
M0043-0001,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,BKOCEN67,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A02
M0043-0002,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,kimds5565,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A42
M0043-0003,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,seaheng1,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A10
M0043-0004,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,bhibw1751,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A33
M0043-0005,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,gsfire119,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A52
M0043-0059,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,kimgs8911,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A62
M0043-0060,건설,새울3-4(신고리5-6),5-6호기공용,기계,배관,검사업체,MTR 성적서 기입오류,2021-12-13,2021-12-13,juhg8911,기타,검사업체,44539,안전등급 송풍기 육안 및 치수검사 중 Inlet Transition Flange 치수가 허용오차 범위를 넘어서서 제작됨. - Inlet Transition Flange 치수 불일치(허용오차 : ±3mm) 1) 승인도면 : 482mm x 330mm 2) 제 작 : 433mm x 382mm,CMTR 성적서 - 재료없체 CMTR No. (Heat No.) : DYCM-J8P-2007-01 (SF17571) - KASCO 원소재 성적서 MTR No. (Heat No.) : KSC200111 / KSC200112 (SF17571) - 재료업체 MTR No. (Heat No.) : DYMTR-J8P-2007-01 (SF71571 - 오기입 Heat No.),CMTR,정보전달,공통-펌프-밸브-배관-탱크-열교환기-공기조화기,공통-panel-cable-변압기-계측기,공통,A06
